datetime,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5,last_price,highest,lowest,open,close,average,volume,amount,open_interest,settlement,upper_limit,lower_limit,pre_open_interest,pre_settlement,pre_close,price_tick,price_decs,volume_multiple,max_limit_order_volume,max_market_order_volume,min_limit_order_volume,min_market_order_volume
2024-05-13 14:07:06.500000,23525,74,23520,45,23530,64,23515,56,23535,39,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160444,18784542875,77247,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:07.000000,23525,79,23520,40,23530,65,23515,53,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160444,18784542875,77247,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:07.500000,23525,65,23520,40,23530,65,23515,53,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160445,18784660500,77247,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:08.000000,23525,65,23520,13,23530,65,23515,48,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160453,18785601300,77253,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:08.500000,23525,64,23520,20,23530,65,23515,51,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160454,18785718925,77254,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:09.000000,23525,56,23520,21,23530,65,23515,51,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160454,18785718925,77254,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:09.500000,23525,41,23520,24,23530,65,23515,52,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160454,18785718925,77254,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:10.000000,23525,38,23520,19,23530,65,23515,52,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160461,18786542125,77247,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:10.500000,23525,39,23520,68,23530,65,23515,53,23535,40,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160461,18786542125,77247,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:11.000000,23530,65,23525,7,23535,40,23520,69,23540,57,23515,54,23545,98,23510,60,23550,47,23505,43,23525,23655,23255,23620,,23416,160490,18789953250,77266,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:11.500000,23525,4,23520,72,23530,64,23515,54,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160504,18791600000,77263,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:12.000000,23525,3,23520,71,23530,63,23515,54,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23530,23655,23255,23620,,23416,160515,18792893900,77254,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:12.500000,23525,3,23520,44,23530,63,23515,54,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160549,18796892400,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:13.000000,23525,30,23520,45,23530,63,23515,54,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160549,18796892400,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:13.500000,23525,31,23520,41,23530,64,23515,54,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160549,18796892400,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:14.000000,23525,32,23520,42,23530,63,23515,51,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23520,23655,23255,23620,,23416,160549,18796892400,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:14.500000,23525,30,23520,41,23530,63,23515,51,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160552,18797245250,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:15.000000,23525,30,23520,41,23530,63,23515,53,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160552,18797245250,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:15.500000,23525,29,23520,42,23530,63,23515,53,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160552,18797245250,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:16.000000,23525,25,23520,42,23530,63,23515,53,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160552,18797245250,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:16.500000,23525,23,23520,42,23530,63,23515,53,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160552,18797245250,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:17.500000,23525,23,23520,44,23530,63,23515,53,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160552,18797245250,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:18.000000,23525,15,23520,45,23530,63,23515,53,23535,41,23510,60,23540,57,23505,43,23545,98,23500,41,23525,23655,23255,23620,,23416,160554,18797480500,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:18.500000,23525,7,23520,45,23530,64,23515,53,23535,41,23510,60,23540,57,23505,46,23545,98,23500,41,23525,23655,23255,23620,,23416,160559,18798068625,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:19.000000,23530,64,23525,4,23535,41,23520,45,23540,57,23515,53,23545,98,23510,60,23550,47,23505,46,23525,23655,23255,23620,,23416,160569,18799244875,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:19.500000,23525,2,23520,52,23530,64,23515,53,23535,41,23510,60,23540,57,23505,46,23545,98,23500,41,23525,23655,23255,23620,,23416,160582,18800774000,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:20.000000,23530,64,23520,48,23535,41,23515,53,23540,57,23510,60,23545,98,23505,47,23550,47,23500,41,23525,23655,23255,23620,,23416,160587,18801362125,77266,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:20.500000,23530,64,23525,9,23535,41,23520,47,23540,57,23515,53,23545,98,23510,60,23550,47,23505,47,23525,23655,23255,23620,,23416,160588,18801479750,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:21.000000,23530,64,23525,9,23535,41,23520,51,23540,57,23515,53,23545,98,23510,60,23550,47,23505,47,23525,23655,23255,23620,,23416,160589,18801597375,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:21.500000,23530,65,23525,4,23535,41,23520,51,23540,57,23515,54,23545,98,23510,60,23550,47,23505,47,23525,23655,23255,23620,,23416,160594,18802185500,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:22.000000,23525,3,23520,50,23530,65,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,41,23525,23655,23255,23620,,23416,160599,18802773625,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:22.500000,23530,65,23525,1,23535,41,23520,48,23540,57,23515,49,23545,98,23510,60,23550,47,23505,47,23525,23655,23255,23620,,23416,160606,18803597000,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:23.000000,23530,65,23520,53,23535,41,23515,49,23540,57,23510,60,23545,98,23505,47,23550,47,23500,41,23525,23655,23255,23620,,23416,160609,18803949875,77268,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:23.500000,23525,7,23520,50,23530,65,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,41,23525,23655,23255,23620,,23416,160610,18804067500,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:24.000000,23525,8,23520,49,23530,65,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,41,23525,23655,23255,23620,,23416,160611,18804185125,77266,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:24.500000,23525,9,23520,49,23530,65,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,41,23525,23655,23255,23620,,23416,160611,18804185125,77266,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:25.000000,23525,10,23520,46,23530,65,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,41,23525,23655,23255,23620,,23416,160611,18804185125,77266,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:25.500000,23525,4,23520,46,23530,65,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,41,23525,23655,23255,23620,,23416,160617,18804890875,77266,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:26.000000,23530,64,23520,46,23535,41,23515,49,23540,57,23510,60,23545,98,23505,47,23550,47,23500,41,23530,23655,23255,23620,,23416,160622,18805479025,77268,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:26.500000,23530,64,23520,41,23535,41,23515,49,23540,57,23510,60,23545,98,23505,47,23550,47,23500,41,23520,23655,23255,23620,,23416,160627,18806067025,77273,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:27.000000,23525,21,23520,41,23530,64,23515,49,23535,41,23510,60,23540,57,23505,47,23545,98,23500,42,23525,23655,23255,23620,,23416,160629,18806302275,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:27.500000,23525,19,23520,42,23530,65,23515,49,23535,41,23510,61,23540,57,23505,47,23545,98,23500,42,23525,23655,23255,23620,,23416,160629,18806302275,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:28.000000,23525,19,23520,42,23530,66,23515,49,23535,41,23510,61,23540,57,23505,47,23545,98,23500,42,23525,23655,23255,23620,,23416,160629,18806302275,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:28.500000,23525,19,23520,42,23530,66,23515,49,23535,41,23510,61,23540,53,23505,47,23545,98,23500,42,23525,23655,23255,23620,,23416,160629,18806302275,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:29.000000,23525,19,23520,42,23530,66,23515,49,23535,41,23510,61,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160629,18806302275,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:29.500000,23525,19,23520,43,23530,66,23515,49,23535,41,23510,61,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160629,18806302275,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:31.500000,23525,18,23520,43,23530,66,23515,49,23535,41,23510,61,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160630,18806419900,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:33.500000,23525,18,23520,44,23530,66,23515,49,23535,41,23510,61,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160630,18806419900,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:34.000000,23525,16,23520,44,23530,65,23515,49,23535,41,23510,61,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160630,18806419900,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:34.500000,23525,14,23520,43,23530,65,23515,49,23535,41,23510,62,23540,53,23505,48,23545,98,23500,42,23520,23655,23255,23620,,23416,160631,18806537500,77271,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:36.000000,23525,13,23520,43,23530,65,23515,49,23535,41,23510,62,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160632,18806655125,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:36.500000,23525,13,23520,42,23530,65,23515,49,23535,41,23510,62,23540,53,23505,48,23545,98,23500,42,23525,23655,23255,23620,,23416,160632,18806655125,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:37.000000,23525,12,23520,44,23530,66,23515,49,23535,41,23510,62,23540,52,23505,48,23545,98,23500,41,23525,23655,23255,23620,,23416,160637,18807243250,77273,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:37.500000,23530,49,23525,15,23535,41,23520,57,23540,52,23515,49,23545,98,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160649,18808654750,77265,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:38.000000,23530,59,23525,9,23535,41,23520,50,23540,52,23515,49,23545,98,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160656,18809478175,77265,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:38.500000,23525,21,23520,50,23530,42,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160667,18810772050,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:39.000000,23525,14,23520,45,23530,48,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160678,18812065925,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:39.500000,23525,13,23520,45,23530,48,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160680,18812301175,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:40.000000,23525,12,23520,45,23530,48,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160681,18812418800,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:40.500000,23525,12,23520,46,23530,48,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160681,18812418800,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:41.500000,23530,48,23520,15,23535,41,23515,49,23540,52,23510,62,23545,99,23505,48,23550,50,23500,41,23525,23655,23255,23620,,23416,160693,18813830300,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:42.000000,23525,16,23520,34,23530,65,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160693,18813830300,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:42.500000,23525,13,23520,27,23530,65,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160693,18813830300,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:43.000000,23525,21,23520,28,23530,64,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160693,18813830300,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:43.500000,23525,22,23520,21,23530,64,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160693,18813830300,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:44.000000,23525,22,23520,22,23530,64,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160693,18813830300,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:44.500000,23525,13,23520,39,23530,47,23515,49,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160695,18814065550,77267,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:45.000000,23530,50,23525,4,23535,41,23520,43,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160709,18815712300,77263,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:45.500000,23530,47,23525,9,23535,41,23520,50,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160713,18816182800,77263,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:46.000000,23530,46,23525,12,23535,41,23520,50,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160714,18816300425,77263,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:46.500000,23530,46,23525,7,23535,41,23520,50,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160719,18816888550,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:47.000000,23530,46,23525,1,23535,41,23520,50,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160725,18817594300,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:47.500000,23530,46,23525,2,23535,41,23520,49,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160731,18818300050,77258,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:48.000000,23530,46,23525,8,23535,41,23520,49,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160733,18818535300,77258,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:48.500000,23530,63,23525,7,23535,41,23520,49,23540,52,23515,49,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160735,18818770550,77258,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:49.000000,23525,18,23520,49,23530,63,23515,50,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160739,18819241050,77261,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:49.500000,23525,16,23520,49,23530,63,23515,50,23535,41,23510,62,23540,52,23505,48,23545,99,23500,41,23525,23655,23255,23620,,23416,160741,18819476300,77261,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:50.000000,23530,46,23520,46,23535,41,23515,50,23540,52,23510,62,23545,99,23505,48,23550,50,23500,41,23525,23655,23255,23620,,23416,160757,18821358300,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:50.500000,23530,63,23525,21,23535,41,23520,46,23540,53,23515,50,23545,99,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160757,18821358300,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:51.000000,23530,46,23525,14,23535,41,23520,48,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160762,18821946425,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:51.500000,23530,46,23525,9,23535,41,23520,48,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160767,18822534550,77257,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:52.000000,23530,63,23525,3,23535,41,23520,48,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160772,18823122675,77257,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:52.500000,23525,26,23520,48,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160775,18823475550,77257,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:53.000000,23525,25,23520,28,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160775,18823475550,77257,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:53.500000,23525,25,23520,23,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160775,18823475550,77257,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:54.000000,23525,22,23520,23,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160778,18823828425,77255,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:54.500000,23525,23,23520,23,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160778,18823828425,77255,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:55.000000,23530,64,23525,7,23535,41,23520,23,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160801,18826533800,77260,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:55.500000,23525,4,23520,39,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160810,18827592425,77260,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:56.000000,23530,64,23525,7,23535,41,23520,36,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160817,18828415800,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:56.500000,23530,64,23525,5,23535,41,23520,39,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160822,18829003925,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:57.000000,23525,5,23520,39,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160827,18829592050,77265,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:57.500000,23525,6,23520,36,23530,64,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160830,18829944925,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:58.500000,23525,6,23520,39,23530,69,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160830,18829944925,77264,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:59.000000,23525,4,23520,39,23530,69,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160832,18830180175,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:07:59.500000,23525,8,23520,42,23530,69,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160832,18830180175,77262,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:00.500000,23525,5,23520,42,23530,69,23515,50,23535,41,23510,62,23540,53,23505,48,23545,100,23500,41,23525,23655,23255,23620,,23416,160833,18830297800,77261,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:01.000000,23530,69,23525,3,23535,41,23520,42,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160839,18831003550,77260,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:01.500000,23530,69,23525,9,23535,41,23520,45,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160843,18831474050,77261,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:02.000000,23530,68,23525,22,23535,41,23520,45,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160845,18831709300,77260,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:02.500000,23530,49,23525,22,23535,41,23520,45,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160850,18832297425,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:03.000000,23530,47,23525,21,23535,41,23520,45,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160851,18832415050,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:03.500000,23530,47,23525,26,23535,41,23520,42,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160851,18832415050,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:04.500000,23530,47,23525,25,23535,41,23520,39,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160852,18832532675,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:05.000000,23530,46,23525,46,23535,41,23520,39,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23525,23655,23255,23620,,23416,160852,18832532675,77259,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:05.500000,23530,8,23525,28,23535,40,23520,39,23540,53,23515,50,23545,100,23510,62,23550,50,23505,48,23530,23655,23255,23620,,23416,160889,18836885725,77274,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:06.000000,23535,39,23530,10,23540,53,23525,52,23545,100,23520,38,23550,50,23515,50,23555,41,23510,62,23530,23655,23255,23620,,23416,160903,18838532825,77272,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
2024-05-13 14:08:06.500000,23535,37,23530,11,23540,52,23525,38,23545,100,23520,43,23550,50,23515,50,23555,42,23510,62,23530,23655,23255,23620,,23416,160923,18840885825,77256,,24835,22020,81154,23430,23720,5.0,0,5.0,500,0,0,0
